locus_tag	ftype	length_bp	gene	EC_number	COG	product
LONINKCB_08133	CDS	459				hypothetical protein
LONINKCB_08134	CDS	210				hypothetical protein
LONINKCB_08135	CDS	315				hypothetical protein
LONINKCB_08136	CDS	174				hypothetical protein
LONINKCB_08137	CDS	432				hypothetical protein
LONINKCB_08138	CDS	312				hypothetical protein
LONINKCB_08139	CDS	474				hypothetical protein
LONINKCB_08140	CDS	198				hypothetical protein
LONINKCB_08141	CDS	264				hypothetical protein
LONINKCB_08142	CDS	171				hypothetical protein
LONINKCB_08143	CDS	219				hypothetical protein
LONINKCB_08144	CDS	201				hypothetical protein
LONINKCB_08145	CDS	219				hypothetical protein
LONINKCB_08146	CDS	216				hypothetical protein
LONINKCB_08147	CDS	261				hypothetical protein
LONINKCB_08148	CDS	165				hypothetical protein
LONINKCB_08149	CDS	333				hypothetical protein
LONINKCB_08150	CDS	306				hypothetical protein
LONINKCB_08151	CDS	183				hypothetical protein
LONINKCB_08152	CDS	231				hypothetical protein
LONINKCB_08153	CDS	237				hypothetical protein
LONINKCB_08154	CDS	219				hypothetical protein
LONINKCB_08155	CDS	231				hypothetical protein
LONINKCB_08156	CDS	216				hypothetical protein
LONINKCB_08157	CDS	192				hypothetical protein
LONINKCB_08158	CDS	228				hypothetical protein
LONINKCB_08159	CDS	324				hypothetical protein
LONINKCB_08160	CDS	243				hypothetical protein
LONINKCB_08161	CDS	213				hypothetical protein
LONINKCB_08162	CDS	249				hypothetical protein
LONINKCB_08163	CDS	177				hypothetical protein
LONINKCB_08164	CDS	225				hypothetical protein
LONINKCB_08165	CDS	216				hypothetical protein
LONINKCB_08166	CDS	204				hypothetical protein
LONINKCB_08167	CDS	252				hypothetical protein
LONINKCB_08168	CDS	177				hypothetical protein
LONINKCB_08169	CDS	246				hypothetical protein
LONINKCB_08170	CDS	225				hypothetical protein
LONINKCB_08171	CDS	519				hypothetical protein
LONINKCB_08172	CDS	219				hypothetical protein
LONINKCB_08173	CDS	171				hypothetical protein
LONINKCB_08174	CDS	279				hypothetical protein
LONINKCB_08175	CDS	327				hypothetical protein
LONINKCB_08176	CDS	231				hypothetical protein
LONINKCB_08177	CDS	318				hypothetical protein
LONINKCB_08178	CDS	201				hypothetical protein
LONINKCB_08179	CDS	252				hypothetical protein
LONINKCB_08180	CDS	192				hypothetical protein
LONINKCB_08181	CDS	234				hypothetical protein
LONINKCB_08182	CDS	180				hypothetical protein
LONINKCB_08183	CDS	180				hypothetical protein
LONINKCB_08184	CDS	207				hypothetical protein
LONINKCB_08185	CDS	258				hypothetical protein
LONINKCB_08186	CDS	186				hypothetical protein
LONINKCB_08187	CDS	243				hypothetical protein
LONINKCB_08188	CDS	249				hypothetical protein
LONINKCB_08189	CDS	246				hypothetical protein
LONINKCB_08190	CDS	264				hypothetical protein
LONINKCB_08191	CDS	228				hypothetical protein
LONINKCB_08192	CDS	261				hypothetical protein
LONINKCB_08193	CDS	240				hypothetical protein
LONINKCB_08194	CDS	222				hypothetical protein
LONINKCB_08195	CDS	240				hypothetical protein
LONINKCB_08196	CDS	207				hypothetical protein
LONINKCB_08197	CDS	207				hypothetical protein
LONINKCB_08198	CDS	294				hypothetical protein
LONINKCB_08199	CDS	231				hypothetical protein
LONINKCB_08200	CDS	237				hypothetical protein
LONINKCB_08201	CDS	177				hypothetical protein
LONINKCB_08202	CDS	180				hypothetical protein
LONINKCB_08203	CDS	372				hypothetical protein
LONINKCB_08204	CDS	183				hypothetical protein
LONINKCB_08205	CDS	246				hypothetical protein
LONINKCB_08206	CDS	231				hypothetical protein
LONINKCB_08207	CDS	282				hypothetical protein
LONINKCB_08208	CDS	276				hypothetical protein
LONINKCB_08209	CDS	420				hypothetical protein
LONINKCB_08210	CDS	204				hypothetical protein
LONINKCB_08211	CDS	216				hypothetical protein
LONINKCB_08212	CDS	207				hypothetical protein
LONINKCB_08213	CDS	234				hypothetical protein
LONINKCB_08214	CDS	225				hypothetical protein
LONINKCB_08215	CDS	267				hypothetical protein
LONINKCB_08216	CDS	870				hypothetical protein
LONINKCB_08217	CDS	450				hypothetical protein
LONINKCB_08218	CDS	207				hypothetical protein
LONINKCB_08219	CDS	261				hypothetical protein
LONINKCB_08220	CDS	186				hypothetical protein
LONINKCB_08221	CDS	177				hypothetical protein
LONINKCB_08222	CDS	201				hypothetical protein
LONINKCB_08223	CDS	198				hypothetical protein
LONINKCB_08224	CDS	255				hypothetical protein
LONINKCB_08225	CDS	279				hypothetical protein
LONINKCB_08226	CDS	234				hypothetical protein
LONINKCB_08227	CDS	252				hypothetical protein
LONINKCB_08228	CDS	357				hypothetical protein
LONINKCB_08229	CDS	405				hypothetical protein
LONINKCB_08230	CDS	315				hypothetical protein
LONINKCB_08231	CDS	243				hypothetical protein
LONINKCB_08232	CDS	162				hypothetical protein
LONINKCB_08233	CDS	252				hypothetical protein
LONINKCB_08234	CDS	261				hypothetical protein
LONINKCB_08235	CDS	315				hypothetical protein
LONINKCB_08236	CDS	336				hypothetical protein
LONINKCB_08237	CDS	162				hypothetical protein
LONINKCB_08238	CDS	183				hypothetical protein
LONINKCB_08239	CDS	273				hypothetical protein
LONINKCB_08240	CDS	162				hypothetical protein
LONINKCB_08241	CDS	315				hypothetical protein
LONINKCB_08242	CDS	234				hypothetical protein
LONINKCB_08243	CDS	183				hypothetical protein
LONINKCB_08244	CDS	240				hypothetical protein
LONINKCB_08245	CDS	231				hypothetical protein
LONINKCB_08246	CDS	225				hypothetical protein
LONINKCB_08247	CDS	378				hypothetical protein
LONINKCB_08248	CDS	282				hypothetical protein
LONINKCB_08249	CDS	186				hypothetical protein
LONINKCB_08250	CDS	213				hypothetical protein
LONINKCB_08251	CDS	225				hypothetical protein
LONINKCB_08252	CDS	276				hypothetical protein
LONINKCB_08253	CDS	357				hypothetical protein
LONINKCB_08254	CDS	225				hypothetical protein
LONINKCB_08255	CDS	192				hypothetical protein
LONINKCB_08256	CDS	192				hypothetical protein
LONINKCB_08257	CDS	240				hypothetical protein
LONINKCB_08258	CDS	186				hypothetical protein
LONINKCB_08259	CDS	288				hypothetical protein
LONINKCB_08260	CDS	261				hypothetical protein
LONINKCB_08261	CDS	237				hypothetical protein
LONINKCB_08262	CDS	519				hypothetical protein
LONINKCB_08263	CDS	306				hypothetical protein
LONINKCB_08264	CDS	216				hypothetical protein
LONINKCB_08265	CDS	207				hypothetical protein
LONINKCB_08266	CDS	306				hypothetical protein
LONINKCB_08267	CDS	204				hypothetical protein
LONINKCB_08268	CDS	153				hypothetical protein
LONINKCB_08269	CDS	255				hypothetical protein
LONINKCB_08270	CDS	210				hypothetical protein
LONINKCB_08271	CDS	357				hypothetical protein
LONINKCB_08272	CDS	477				hypothetical protein
LONINKCB_08273	CDS	432				hypothetical protein
LONINKCB_08274	CDS	354				hypothetical protein
LONINKCB_08275	CDS	195				hypothetical protein
LONINKCB_08276	CDS	234				hypothetical protein
LONINKCB_08277	CDS	237				hypothetical protein
LONINKCB_08278	CDS	222				hypothetical protein
LONINKCB_08279	CDS	201				hypothetical protein
LONINKCB_08280	CDS	378				hypothetical protein
LONINKCB_08281	CDS	288				hypothetical protein
LONINKCB_08282	CDS	333				hypothetical protein
LONINKCB_08283	CDS	222				hypothetical protein
LONINKCB_08284	CDS	306				hypothetical protein
LONINKCB_08285	CDS	306				hypothetical protein
LONINKCB_08286	CDS	204				hypothetical protein
LONINKCB_08287	CDS	201				hypothetical protein
LONINKCB_08288	CDS	165				hypothetical protein
LONINKCB_08289	CDS	279				hypothetical protein
LONINKCB_08290	CDS	192				hypothetical protein
LONINKCB_08291	CDS	189				hypothetical protein
LONINKCB_08292	CDS	231				hypothetical protein
LONINKCB_08293	CDS	174				hypothetical protein
LONINKCB_08294	CDS	201				hypothetical protein
LONINKCB_08295	CDS	183				hypothetical protein
LONINKCB_08296	CDS	201				hypothetical protein
LONINKCB_08297	CDS	222				hypothetical protein
LONINKCB_08298	CDS	264				hypothetical protein
LONINKCB_08299	CDS	195				hypothetical protein
LONINKCB_08300	CDS	189				hypothetical protein
LONINKCB_08301	CDS	138				hypothetical protein
LONINKCB_08302	CDS	249				hypothetical protein
LONINKCB_08303	CDS	345				hypothetical protein
LONINKCB_08304	CDS	189				hypothetical protein
LONINKCB_08305	CDS	171				hypothetical protein
LONINKCB_08306	CDS	162				hypothetical protein
LONINKCB_08307	CDS	195				hypothetical protein
LONINKCB_08308	CDS	288				hypothetical protein
LONINKCB_08309	CDS	270				hypothetical protein
LONINKCB_08310	CDS	198				hypothetical protein
LONINKCB_08311	CDS	330				hypothetical protein
LONINKCB_08312	CDS	309				hypothetical protein
LONINKCB_08313	CDS	252				hypothetical protein
LONINKCB_08314	CDS	204				hypothetical protein
LONINKCB_08315	CDS	288				hypothetical protein
LONINKCB_08316	CDS	222				hypothetical protein
LONINKCB_08317	CDS	210				hypothetical protein
LONINKCB_08318	CDS	189				hypothetical protein
LONINKCB_08319	CDS	192				hypothetical protein
LONINKCB_08320	CDS	222				hypothetical protein
LONINKCB_08321	CDS	195				hypothetical protein
LONINKCB_08322	CDS	816				hypothetical protein
LONINKCB_08323	CDS	201				hypothetical protein
LONINKCB_08324	CDS	255				hypothetical protein
LONINKCB_08325	CDS	207				hypothetical protein
LONINKCB_08326	CDS	243				hypothetical protein
LONINKCB_08327	CDS	300				hypothetical protein
LONINKCB_08328	CDS	201				hypothetical protein
LONINKCB_08329	CDS	222				hypothetical protein
LONINKCB_08330	CDS	255				hypothetical protein
LONINKCB_08331	CDS	165				hypothetical protein
LONINKCB_08332	CDS	165				hypothetical protein
LONINKCB_08333	CDS	207				hypothetical protein
LONINKCB_08334	CDS	246				hypothetical protein
LONINKCB_08335	CDS	243				hypothetical protein
LONINKCB_08336	CDS	234				hypothetical protein
LONINKCB_08337	CDS	225				hypothetical protein
LONINKCB_08338	CDS	276				hypothetical protein
LONINKCB_08339	CDS	177				hypothetical protein
LONINKCB_08340	CDS	333				hypothetical protein
LONINKCB_08341	CDS	285				hypothetical protein
LONINKCB_08342	CDS	285				hypothetical protein
LONINKCB_08343	CDS	249				hypothetical protein
LONINKCB_08344	CDS	147				hypothetical protein
LONINKCB_08345	CDS	225				hypothetical protein
LONINKCB_08346	CDS	237				hypothetical protein
LONINKCB_08347	CDS	582				hypothetical protein
LONINKCB_08348	CDS	342				hypothetical protein
LONINKCB_08349	CDS	558				hypothetical protein
LONINKCB_08350	CDS	543				hypothetical protein
LONINKCB_08351	CDS	207				hypothetical protein
LONINKCB_08352	CDS	168				hypothetical protein
LONINKCB_08353	CDS	279				hypothetical protein
LONINKCB_08354	CDS	264				hypothetical protein
LONINKCB_08355	CDS	339				hypothetical protein
LONINKCB_08356	CDS	228				hypothetical protein
LONINKCB_08357	CDS	252				hypothetical protein
LONINKCB_08358	CDS	258				hypothetical protein
LONINKCB_08359	CDS	168				hypothetical protein
LONINKCB_08360	CDS	249				hypothetical protein
LONINKCB_08361	CDS	186				hypothetical protein
LONINKCB_08362	CDS	222				hypothetical protein
LONINKCB_08363	CDS	246				hypothetical protein
LONINKCB_08364	CDS	444				hypothetical protein
LONINKCB_08365	CDS	288				hypothetical protein
LONINKCB_08366	CDS	213				hypothetical protein
LONINKCB_08367	CDS	147				hypothetical protein
LONINKCB_08368	CDS	180				hypothetical protein
LONINKCB_08369	CDS	237				hypothetical protein
LONINKCB_08370	CDS	603				hypothetical protein
LONINKCB_08371	CDS	354				hypothetical protein
LONINKCB_08372	CDS	429				hypothetical protein
LONINKCB_08373	CDS	207				hypothetical protein
LONINKCB_08374	CDS	177				hypothetical protein
LONINKCB_08375	CDS	315				hypothetical protein
LONINKCB_08376	CDS	360				hypothetical protein
LONINKCB_08377	CDS	402				hypothetical protein
LONINKCB_08378	CDS	225				hypothetical protein
LONINKCB_08379	CDS	324				hypothetical protein
LONINKCB_08380	CDS	168				hypothetical protein
LONINKCB_08381	CDS	198				hypothetical protein
LONINKCB_08382	CDS	291				hypothetical protein
LONINKCB_08383	CDS	189				hypothetical protein
LONINKCB_08384	CDS	240				hypothetical protein
LONINKCB_08385	CDS	348				hypothetical protein
LONINKCB_08386	CDS	207				hypothetical protein
LONINKCB_08387	CDS	231				hypothetical protein
LONINKCB_08388	CDS	171				hypothetical protein
LONINKCB_08389	CDS	414				hypothetical protein
LONINKCB_08390	CDS	240				hypothetical protein
LONINKCB_08391	CDS	465				hypothetical protein
LONINKCB_08392	CDS	285				hypothetical protein
LONINKCB_08393	CDS	207				hypothetical protein
LONINKCB_08394	CDS	210				hypothetical protein
LONINKCB_08395	CDS	177				hypothetical protein
LONINKCB_08396	CDS	291				hypothetical protein
LONINKCB_08397	CDS	213				hypothetical protein
LONINKCB_08398	CDS	189				hypothetical protein
LONINKCB_08399	CDS	222				hypothetical protein
LONINKCB_08400	CDS	165				hypothetical protein
LONINKCB_08401	CDS	291				hypothetical protein
LONINKCB_08402	CDS	429				hypothetical protein
LONINKCB_08403	CDS	450				hypothetical protein
LONINKCB_08404	CDS	741				hypothetical protein
LONINKCB_08405	CDS	474				hypothetical protein
LONINKCB_08406	CDS	237				hypothetical protein
LONINKCB_08407	CDS	222				hypothetical protein
LONINKCB_08408	CDS	294				hypothetical protein
LONINKCB_08409	CDS	435				hypothetical protein
LONINKCB_08410	CDS	168				hypothetical protein
LONINKCB_08411	CDS	198				hypothetical protein
LONINKCB_08412	CDS	180				hypothetical protein
LONINKCB_08413	CDS	183				hypothetical protein
LONINKCB_08414	CDS	225				hypothetical protein
LONINKCB_08415	CDS	795				hypothetical protein
LONINKCB_08416	CDS	192				hypothetical protein
LONINKCB_08417	CDS	348				hypothetical protein
LONINKCB_08418	CDS	318				hypothetical protein
LONINKCB_08419	CDS	939				hypothetical protein
LONINKCB_08420	CDS	162				hypothetical protein
LONINKCB_08421	CDS	162				hypothetical protein
LONINKCB_08422	CDS	192				hypothetical protein
LONINKCB_08423	CDS	192				hypothetical protein
LONINKCB_08424	CDS	285				hypothetical protein
LONINKCB_08425	CDS	228				hypothetical protein
LONINKCB_08426	CDS	222				hypothetical protein
LONINKCB_08427	CDS	258				hypothetical protein
LONINKCB_08428	CDS	315	mleA	4.1.1.101	COG0281	Malolactic enzyme
LONINKCB_08429	CDS	429	maeA_1	1.1.1.38	COG0281	NAD-dependent malic enzyme
LONINKCB_08430	CDS	201	maeA_2	1.1.1.38	COG0281	NAD-dependent malic enzyme
LONINKCB_08431	CDS	186				hypothetical protein
LONINKCB_08432	CDS	159				hypothetical protein
LONINKCB_08433	CDS	189				hypothetical protein
LONINKCB_08434	CDS	267				hypothetical protein
LONINKCB_08435	CDS	339				hypothetical protein
LONINKCB_08436	CDS	222				hypothetical protein
LONINKCB_08437	CDS	222				hypothetical protein
LONINKCB_08438	CDS	207				hypothetical protein
LONINKCB_08439	CDS	276				hypothetical protein
LONINKCB_08440	CDS	255				hypothetical protein
LONINKCB_08441	CDS	192				hypothetical protein
LONINKCB_08442	CDS	159				hypothetical protein
LONINKCB_08443	CDS	189				hypothetical protein
LONINKCB_08444	CDS	198				hypothetical protein
LONINKCB_08445	CDS	282				hypothetical protein
LONINKCB_08446	CDS	255				hypothetical protein
LONINKCB_08447	CDS	222				hypothetical protein
LONINKCB_08448	CDS	195				hypothetical protein
LONINKCB_08449	CDS	204				hypothetical protein
LONINKCB_08450	CDS	183				hypothetical protein
LONINKCB_08451	CDS	159				hypothetical protein
LONINKCB_08452	CDS	336				hypothetical protein
LONINKCB_08453	CDS	129				hypothetical protein
LONINKCB_08454	CDS	141				hypothetical protein
LONINKCB_08455	CDS	372				hypothetical protein
LONINKCB_08456	CDS	207				hypothetical protein
LONINKCB_08457	CDS	243				hypothetical protein
LONINKCB_08458	CDS	225				hypothetical protein
LONINKCB_08459	CDS	936				hypothetical protein
LONINKCB_08460	CDS	390				hypothetical protein
LONINKCB_08461	CDS	183				hypothetical protein
LONINKCB_08462	CDS	255				hypothetical protein
LONINKCB_08463	CDS	612				hypothetical protein
LONINKCB_08464	CDS	552				hypothetical protein
LONINKCB_08465	CDS	180				hypothetical protein
LONINKCB_08466	CDS	174				hypothetical protein
LONINKCB_08467	CDS	186				hypothetical protein
LONINKCB_08468	CDS	240				hypothetical protein
LONINKCB_08469	CDS	150				hypothetical protein
LONINKCB_08470	CDS	237				hypothetical protein
LONINKCB_08471	CDS	189				hypothetical protein
LONINKCB_08472	CDS	204				hypothetical protein
LONINKCB_08473	CDS	510	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
LONINKCB_08474	CDS	192				hypothetical protein
LONINKCB_08475	CDS	234				hypothetical protein
LONINKCB_08476	CDS	303				hypothetical protein
LONINKCB_08477	CDS	165				hypothetical protein
LONINKCB_08478	CDS	258				hypothetical protein
LONINKCB_08479	CDS	300				hypothetical protein
LONINKCB_08480	CDS	234				hypothetical protein
LONINKCB_08481	CDS	186				hypothetical protein
LONINKCB_08482	CDS	204				hypothetical protein
LONINKCB_08483	CDS	732				hypothetical protein
LONINKCB_08484	CDS	357				hypothetical protein
LONINKCB_08485	CDS	147				hypothetical protein
LONINKCB_08486	CDS	252				hypothetical protein
LONINKCB_08487	CDS	321				hypothetical protein
LONINKCB_08488	CDS	165				hypothetical protein
LONINKCB_08489	CDS	171				hypothetical protein
LONINKCB_08490	CDS	174				hypothetical protein
LONINKCB_08491	CDS	186				hypothetical protein
LONINKCB_08492	CDS	249				hypothetical protein
LONINKCB_08493	CDS	270				hypothetical protein
LONINKCB_08494	CDS	192				hypothetical protein
LONINKCB_08495	CDS	204				hypothetical protein
LONINKCB_08496	CDS	339				hypothetical protein
LONINKCB_08497	CDS	324				hypothetical protein
LONINKCB_08498	CDS	198				hypothetical protein
LONINKCB_08499	CDS	234				hypothetical protein
LONINKCB_08500	CDS	402				hypothetical protein
LONINKCB_08501	CDS	183				hypothetical protein
LONINKCB_08502	CDS	144				hypothetical protein
LONINKCB_08503	CDS	189				hypothetical protein
LONINKCB_08504	CDS	192				hypothetical protein
LONINKCB_08505	CDS	162				hypothetical protein
LONINKCB_08506	CDS	267				hypothetical protein
LONINKCB_08507	CDS	201				hypothetical protein
LONINKCB_08508	CDS	219				hypothetical protein
