locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBPCPCFC_01900	CDS	1134	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
GBPCPCFC_01900	gene	1134	nagZ			
GBPCPCFC_01901	CDS	1122	pglA	2.4.1.290		N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
GBPCPCFC_01901	gene	1122	pglA			
GBPCPCFC_01902	CDS	918		5.1.3.2	COG1088	UDP-glucose 4-epimerase
GBPCPCFC_01902	gene	918				
GBPCPCFC_01903	CDS	2442				hypothetical protein
GBPCPCFC_01903	gene	2442				
GBPCPCFC_01904	CDS	1974	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
GBPCPCFC_01904	gene	1974	pcrA			
GBPCPCFC_01905	CDS	3375				hypothetical protein
GBPCPCFC_01905	gene	3375				
GBPCPCFC_01906	CDS	1797	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
GBPCPCFC_01906	gene	1797	aspS			
GBPCPCFC_01907	CDS	1302	pbpX		COG1680	Putative penicillin-binding protein PbpX
GBPCPCFC_01907	gene	1302	pbpX			
GBPCPCFC_01908	CDS	1554	tlcA_4		COG3202	ADP,ATP carrier protein 1
GBPCPCFC_01908	gene	1554	tlcA_4			
GBPCPCFC_01909	CDS	1914				hypothetical protein
GBPCPCFC_01909	gene	1914				
GBPCPCFC_01910	CDS	1350	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
GBPCPCFC_01910	gene	1350	xseA			
GBPCPCFC_01911	CDS	1614	hisJ			putative histidine-binding protein
GBPCPCFC_01911	gene	1614	hisJ			
GBPCPCFC_01912	CDS	807	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
GBPCPCFC_01912	gene	807	xthA_1			
GBPCPCFC_01913	CDS	90				hypothetical protein
GBPCPCFC_01913	gene	90				
GBPCPCFC_01914	CDS	780	fabI_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
GBPCPCFC_01914	gene	780	fabI_2			
GBPCPCFC_01915	CDS	453				hypothetical protein
GBPCPCFC_01915	gene	453				
GBPCPCFC_01916	CDS	1449	tnpA_8	3.1.-.-		Transposase for transposon Tn5
GBPCPCFC_01916	gene	1449	tnpA_8			
GBPCPCFC_01917	CDS	591	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
GBPCPCFC_01917	gene	591	fabH_2			
GBPCPCFC_01918	CDS	426	fabH_3	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
GBPCPCFC_01918	gene	426	fabH_3			
GBPCPCFC_01919	CDS	543				hypothetical protein
GBPCPCFC_01919	gene	543				
GBPCPCFC_01920	CDS	465				hypothetical protein
GBPCPCFC_01920	gene	465				
GBPCPCFC_01921	CDS	168				hypothetical protein
GBPCPCFC_01921	gene	168				
GBPCPCFC_01922	CDS	600				hypothetical protein
GBPCPCFC_01922	gene	600				
GBPCPCFC_01923	CDS	5499				hypothetical protein
GBPCPCFC_01923	gene	5499				
GBPCPCFC_01924	CDS	1293				hypothetical protein
GBPCPCFC_01924	gene	1293				
GBPCPCFC_01925	CDS	450				hypothetical protein
GBPCPCFC_01925	gene	450				
GBPCPCFC_01926	CDS	1035				hypothetical protein
GBPCPCFC_01926	gene	1035				
GBPCPCFC_01927	CDS	867	rnd_2	3.1.13.5	COG0349	Ribonuclease D
GBPCPCFC_01927	gene	867	rnd_2			
GBPCPCFC_01928	CDS	900				hypothetical protein
GBPCPCFC_01928	gene	900				
GBPCPCFC_01929	CDS	786	xthA_2	3.1.11.2	COG0708	Exodeoxyribonuclease III
GBPCPCFC_01929	gene	786	xthA_2			
GBPCPCFC_01930	CDS	198				hypothetical protein
GBPCPCFC_01930	gene	198				
GBPCPCFC_01931	CDS	2127				hypothetical protein
GBPCPCFC_01931	gene	2127				
GBPCPCFC_01932	CDS	1386	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
GBPCPCFC_01932	gene	1386	ubiB			
GBPCPCFC_01933	CDS	759	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GBPCPCFC_01933	gene	759	ubiE			
GBPCPCFC_01934	CDS	1479				hypothetical protein
GBPCPCFC_01934	gene	1479				
GBPCPCFC_01935	CDS	819	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
GBPCPCFC_01935	gene	819	mutM			
GBPCPCFC_01936	CDS	393	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
GBPCPCFC_01936	gene	393	rpoZ			
GBPCPCFC_01937	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
GBPCPCFC_01937	gene	381	acpS			
GBPCPCFC_01938	CDS	1248				hypothetical protein
GBPCPCFC_01938	gene	1248				
GBPCPCFC_01939	CDS	1065				hypothetical protein
GBPCPCFC_01939	gene	1065				
GBPCPCFC_01940	CDS	897	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
GBPCPCFC_01940	gene	897	thyX			
GBPCPCFC_01941	CDS	1566	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
GBPCPCFC_01941	gene	1566	pepA			
GBPCPCFC_01942	CDS	822	soj_3	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
GBPCPCFC_01942	gene	822	soj_3			
GBPCPCFC_01943	CDS	1896				hypothetical protein
GBPCPCFC_01943	gene	1896				
GBPCPCFC_01944	CDS	333				hypothetical protein
GBPCPCFC_01944	gene	333				
GBPCPCFC_01945	CDS	735	rph	2.7.7.56	COG0689	Ribonuclease PH
GBPCPCFC_01945	gene	735	rph			
GBPCPCFC_01946	CDS	582	grpE		COG0576	Protein GrpE
GBPCPCFC_01946	gene	582	grpE			
GBPCPCFC_01947	CDS	1056			COG0628	Putative transport protein
GBPCPCFC_01947	gene	1056				
GBPCPCFC_01948	CDS	660	dnaA_2			Chromosomal replication initiator protein DnaA
GBPCPCFC_01948	gene	660	dnaA_2			
GBPCPCFC_01949	CDS	120				hypothetical protein
GBPCPCFC_01949	gene	120				
GBPCPCFC_01950	CDS	930				hypothetical protein
GBPCPCFC_01950	gene	930				
GBPCPCFC_01951	CDS	984				hypothetical protein
GBPCPCFC_01951	gene	984				
GBPCPCFC_01952	CDS	1395	glnG		COG2204	DNA-binding transcriptional regulator NtrC
GBPCPCFC_01952	gene	1395	glnG			
GBPCPCFC_01953	CDS	1752	pipB2		COG1357	Secreted effector protein PipB2
GBPCPCFC_01953	gene	1752	pipB2			
GBPCPCFC_01954	CDS	702				hypothetical protein
GBPCPCFC_01954	gene	702				
GBPCPCFC_01955	CDS	675				hypothetical protein
GBPCPCFC_01955	gene	675				
GBPCPCFC_01956	CDS	951	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
GBPCPCFC_01956	gene	951	kdsD			
GBPCPCFC_01957	CDS	1149	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
GBPCPCFC_01957	gene	1149	dgt			
GBPCPCFC_01958	CDS	1734	argS	6.1.1.19		Arginine--tRNA ligase
GBPCPCFC_01958	gene	1734	argS			
GBPCPCFC_01959	CDS	783				hypothetical protein
GBPCPCFC_01959	gene	783				
GBPCPCFC_01960	CDS	435	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
GBPCPCFC_01960	gene	435	dut			
GBPCPCFC_01961	CDS	492				hypothetical protein
GBPCPCFC_01961	gene	492				
GBPCPCFC_01962	CDS	555	coq7	1.14.13.-	COG2941	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
GBPCPCFC_01962	gene	555	coq7			
GBPCPCFC_01963	CDS	696	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
GBPCPCFC_01963	gene	696	dnaQ			
GBPCPCFC_01964	CDS	777	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
GBPCPCFC_01964	gene	777	coaE			
GBPCPCFC_01965	CDS	549	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
GBPCPCFC_01965	gene	549	pgsA			
GBPCPCFC_01966	CDS	507	atpF_1		COG0711	ATP synthase subunit b
GBPCPCFC_01966	gene	507	atpF_1			
GBPCPCFC_01967	CDS	480	atpF_2			ATP synthase subunit b
GBPCPCFC_01967	gene	480	atpF_2			
GBPCPCFC_01968	CDS	225	atpE		COG0636	ATP synthase subunit c
GBPCPCFC_01968	gene	225	atpE			
GBPCPCFC_01969	CDS	1818	zraS	2.7.13.3		Sensor protein ZraS
GBPCPCFC_01969	gene	1818	zraS			
GBPCPCFC_01970	CDS	1998	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
GBPCPCFC_01970	gene	1998	accA1			
GBPCPCFC_01971	CDS	1545	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
GBPCPCFC_01971	gene	1545	pccB			
GBPCPCFC_01972	CDS	699				hypothetical protein
GBPCPCFC_01972	gene	699				
GBPCPCFC_01973	CDS	1293				hypothetical protein
GBPCPCFC_01973	gene	1293				
GBPCPCFC_01974	CDS	861				hypothetical protein
GBPCPCFC_01974	gene	861				
GBPCPCFC_01975	CDS	363				hypothetical protein
GBPCPCFC_01975	gene	363				
GBPCPCFC_01976	CDS	1038				hypothetical protein
GBPCPCFC_01976	gene	1038				
GBPCPCFC_01977	CDS	2574	clpB			Chaperone protein ClpB
GBPCPCFC_01977	gene	2574	clpB			
GBPCPCFC_01978	CDS	198				hypothetical protein
GBPCPCFC_01978	gene	198				
GBPCPCFC_01979	CDS	1716	yidC			Membrane protein insertase YidC
GBPCPCFC_01979	gene	1716	yidC			
GBPCPCFC_01980	CDS	609	engB			putative GTP-binding protein EngB
GBPCPCFC_01980	gene	609	engB			
GBPCPCFC_01981	CDS	936	argB	2.7.2.8	COG0548	Acetylglutamate kinase
GBPCPCFC_01981	gene	936	argB			
GBPCPCFC_01982	CDS	288				hypothetical protein
GBPCPCFC_01982	gene	288				
GBPCPCFC_01983	CDS	2418	virB4_2		COG3451	Type IV secretion system protein virB4
GBPCPCFC_01983	gene	2418	virB4_2			
GBPCPCFC_01984	CDS	3120				hypothetical protein
GBPCPCFC_01984	gene	3120				
GBPCPCFC_01985	CDS	285				hypothetical protein
GBPCPCFC_01985	gene	285				
GBPCPCFC_01986	CDS	2016				hypothetical protein
GBPCPCFC_01986	gene	2016				
GBPCPCFC_01987	CDS	246				hypothetical protein
GBPCPCFC_01987	gene	246				
GBPCPCFC_01988	CDS	2883				hypothetical protein
GBPCPCFC_01988	gene	2883				
GBPCPCFC_01989	CDS	2832				hypothetical protein
GBPCPCFC_01989	gene	2832				
GBPCPCFC_01990	CDS	3315	virB6		COG3704	Type IV secretion system protein VirB6
GBPCPCFC_01990	gene	3315	virB6			
GBPCPCFC_01991	CDS	504	carD		COG1329	RNA polymerase-binding transcription factor CarD
GBPCPCFC_01991	gene	504	carD			
GBPCPCFC_01992	CDS	1251		2.7.2.4	COG0527	Aspartate kinase
GBPCPCFC_01992	gene	1251				
GBPCPCFC_01993	CDS	600	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
GBPCPCFC_01993	gene	600	pgpA			
GBPCPCFC_01994	CDS	1305	gltA	2.3.3.16	COG0372	Citrate synthase
GBPCPCFC_01994	gene	1305	gltA			
GBPCPCFC_01995	CDS	4125	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
GBPCPCFC_01995	gene	4125	rpoC			
GBPCPCFC_01996	CDS	4107	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
GBPCPCFC_01996	gene	4107	rpoB			
GBPCPCFC_01997	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
GBPCPCFC_01997	gene	369	rplL			
GBPCPCFC_01998	CDS	510	rplJ		COG0244	50S ribosomal protein L10
GBPCPCFC_01998	gene	510	rplJ			
GBPCPCFC_01999	CDS	726	rplA		COG0081	50S ribosomal protein L1
GBPCPCFC_01999	gene	726	rplA			
GBPCPCFC_02000	CDS	435	rplK		COG0080	50S ribosomal protein L11
GBPCPCFC_02000	gene	435	rplK			
GBPCPCFC_02001	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
GBPCPCFC_02001	gene	531	nusG			
GBPCPCFC_02002	CDS	201	secE			Protein translocase subunit SecE
GBPCPCFC_02002	gene	201	secE			
GBPCPCFC_02003	tRNA	76				tRNA-Trp(cca)
GBPCPCFC_02003	gene	76				
GBPCPCFC_02004	CDS	2079	fusA		COG0480	Elongation factor G
GBPCPCFC_02004	gene	2079	fusA			
GBPCPCFC_02005	CDS	489	rpsG		COG0049	30S ribosomal protein S7
GBPCPCFC_02005	gene	489	rpsG			
GBPCPCFC_02006	CDS	384	rpsL		COG0048	30S ribosomal protein S12
GBPCPCFC_02006	gene	384	rpsL			
GBPCPCFC_02007	CDS	651	artQ		COG0765	Arginine transport system permease protein ArtQ
GBPCPCFC_02007	gene	651	artQ			
GBPCPCFC_02008	CDS	393				hypothetical protein
GBPCPCFC_02008	gene	393				
GBPCPCFC_02009	CDS	2811	acn	4.2.1.3	COG1048	Aconitate hydratase A
GBPCPCFC_02009	gene	2811	acn			
GBPCPCFC_02010	CDS	678				hypothetical protein
GBPCPCFC_02010	gene	678				
GBPCPCFC_02011	CDS	855	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
GBPCPCFC_02011	gene	855	ctaE			
GBPCPCFC_02012	CDS	1530	lnt	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
GBPCPCFC_02012	gene	1530	lnt			
GBPCPCFC_02013	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
GBPCPCFC_02013	gene	1668	ettA			
GBPCPCFC_02014	CDS	750				hypothetical protein
GBPCPCFC_02014	gene	750				
GBPCPCFC_02015	CDS	2031	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
GBPCPCFC_02015	gene	2031	glyS			
GBPCPCFC_02016	CDS	1005	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
GBPCPCFC_02016	gene	1005	ywlC			
GBPCPCFC_02017	CDS	930	ftsY		COG0552	Signal recognition particle receptor FtsY
GBPCPCFC_02017	gene	930	ftsY			
GBPCPCFC_02018	CDS	1980	priA	3.6.4.-	COG1198	Primosomal protein N'
GBPCPCFC_02018	gene	1980	priA			
GBPCPCFC_02019	CDS	147				hypothetical protein
GBPCPCFC_02019	gene	147				
GBPCPCFC_02020	CDS	1521				hypothetical protein
GBPCPCFC_02020	gene	1521				
GBPCPCFC_02021	CDS	2352				hypothetical protein
GBPCPCFC_02021	gene	2352				
GBPCPCFC_02022	CDS	1497	der		COG1160	GTPase Der
GBPCPCFC_02022	gene	1497	der			
GBPCPCFC_02023	CDS	762	fic	2.7.7.-	COG3177	Adenosine monophosphate-protein transferase SoFic
GBPCPCFC_02023	gene	762	fic			
GBPCPCFC_02024	CDS	1293				hypothetical protein
GBPCPCFC_02024	gene	1293				
GBPCPCFC_02025	CDS	348				hypothetical protein
GBPCPCFC_02025	gene	348				
GBPCPCFC_02026	CDS	912	nlpD			Murein hydrolase activator NlpD
GBPCPCFC_02026	gene	912	nlpD			
GBPCPCFC_02027	CDS	435	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
GBPCPCFC_02027	gene	435	rpiB			
GBPCPCFC_02028	CDS	510				hypothetical protein
GBPCPCFC_02028	gene	510				
GBPCPCFC_02029	CDS	741	znuC	3.6.3.-	COG1121	Zinc import ATP-binding protein ZnuC
GBPCPCFC_02029	gene	741	znuC			
GBPCPCFC_02030	CDS	936	prfB		COG1186	Peptide chain release factor RF2
GBPCPCFC_02030	gene	936	prfB			
GBPCPCFC_02031	CDS	1806	lepA	3.6.5.-	COG0481	Elongation factor 4
GBPCPCFC_02031	gene	1806	lepA			
GBPCPCFC_02032	CDS	1428				hypothetical protein
GBPCPCFC_02032	gene	1428				
GBPCPCFC_02033	CDS	1548	secD		COG0342	Protein translocase subunit SecD
GBPCPCFC_02033	gene	1548	secD			
GBPCPCFC_02034	CDS	399	yajC		COG1862	Sec translocon accessory complex subunit YajC
GBPCPCFC_02034	gene	399	yajC			
GBPCPCFC_02035	CDS	849				hypothetical protein
GBPCPCFC_02035	gene	849				
GBPCPCFC_02036	CDS	957				hypothetical protein
GBPCPCFC_02036	gene	957				
GBPCPCFC_02037	CDS	444	ssb_2			Single-stranded DNA-binding protein
GBPCPCFC_02037	gene	444	ssb_2			
GBPCPCFC_02038	CDS	2868	uvrA			UvrABC system protein A
GBPCPCFC_02038	gene	2868	uvrA			
GBPCPCFC_02039	CDS	990	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
GBPCPCFC_02039	gene	990	mltG			
GBPCPCFC_02040	CDS	3084	ankX_4	2.7.1.-	COG0666	Phosphocholine transferase AnkX
GBPCPCFC_02040	gene	3084	ankX_4			
GBPCPCFC_02041	CDS	654				hypothetical protein
GBPCPCFC_02041	gene	654				
GBPCPCFC_02042	CDS	180				hypothetical protein
GBPCPCFC_02042	gene	180				
GBPCPCFC_02043	CDS	1608	cmpB		COG0600	Bicarbonate transport system permease protein CmpB
GBPCPCFC_02043	gene	1608	cmpB			
GBPCPCFC_02044	CDS	1311	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
GBPCPCFC_02044	gene	1311	ssuB			
GBPCPCFC_02045	CDS	1023	psdht	4.2.1.-		Phenylserine dehydratase
GBPCPCFC_02045	gene	1023	psdht			
GBPCPCFC_02046	CDS	147				hypothetical protein
GBPCPCFC_02046	gene	147				
GBPCPCFC_02047	CDS	174				hypothetical protein
GBPCPCFC_02047	gene	174				
GBPCPCFC_02048	CDS	2001	parE	5.99.1.3	COG0187	DNA topoisomerase 4 subunit B
GBPCPCFC_02048	gene	2001	parE			
GBPCPCFC_02049	CDS	1419		3.4.21.-		putative CtpA-like serine protease
GBPCPCFC_02049	gene	1419				
GBPCPCFC_02050	CDS	1146	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
GBPCPCFC_02050	gene	1146	dapE			
GBPCPCFC_02051	tRNA	85				tRNA-Leu(tag)
GBPCPCFC_02051	gene	85				
GBPCPCFC_02052	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
GBPCPCFC_02052	gene	1335	tig			
GBPCPCFC_02053	CDS	405				hypothetical protein
GBPCPCFC_02053	gene	405				
GBPCPCFC_02054	CDS	1332	proP_9			Proline/betaine transporter
GBPCPCFC_02054	gene	1332	proP_9			
GBPCPCFC_02055	CDS	708	rsh_6	2.7.6.5		GTP pyrophosphokinase rsh
GBPCPCFC_02055	gene	708	rsh_6			
GBPCPCFC_02056	CDS	1401	pntB	1.6.1.2	COG1282	NAD(P) transhydrogenase subunit beta
GBPCPCFC_02056	gene	1401	pntB			
GBPCPCFC_02057	CDS	720	ompW		COG3047	Outer membrane protein W
GBPCPCFC_02057	gene	720	ompW			
GBPCPCFC_02058	CDS	888	ribN_2			Riboflavin transporter
GBPCPCFC_02058	gene	888	ribN_2			
GBPCPCFC_02059	CDS	1278	proP_10			Proline/betaine transporter
GBPCPCFC_02059	gene	1278	proP_10			
GBPCPCFC_02060	CDS	522	dsbB			Disulfide bond formation protein B
GBPCPCFC_02060	gene	522	dsbB			
GBPCPCFC_02061	CDS	300				hypothetical protein
GBPCPCFC_02061	gene	300				
GBPCPCFC_02062	CDS	708				hypothetical protein
GBPCPCFC_02062	gene	708				
GBPCPCFC_02063	CDS	1293				hypothetical protein
GBPCPCFC_02063	gene	1293				
GBPCPCFC_02064	CDS	837				hypothetical protein
GBPCPCFC_02064	gene	837				
GBPCPCFC_02065	CDS	327				hypothetical protein
GBPCPCFC_02065	gene	327				
GBPCPCFC_02066	CDS	3594				hypothetical protein
GBPCPCFC_02066	gene	3594				
GBPCPCFC_02067	CDS	453				hypothetical protein
GBPCPCFC_02067	gene	453				
GBPCPCFC_02068	CDS	387				hypothetical protein
GBPCPCFC_02068	gene	387				
GBPCPCFC_02069	CDS	402	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
GBPCPCFC_02069	gene	402	sdhC			
GBPCPCFC_02070	CDS	402	rnpA	3.1.26.5		Ribonuclease P protein component
GBPCPCFC_02070	gene	402	rnpA			
GBPCPCFC_02071	tRNA	77				tRNA-Arg(tct)
GBPCPCFC_02071	gene	77				
GBPCPCFC_02072	CDS	450				hypothetical protein
GBPCPCFC_02072	gene	450				
GBPCPCFC_02073	CDS	201				hypothetical protein
GBPCPCFC_02073	gene	201				
GBPCPCFC_02074	CDS	2622				hypothetical protein
GBPCPCFC_02074	gene	2622				
GBPCPCFC_02075	CDS	2799	ompB_7		COG4625	Outer membrane protein B
GBPCPCFC_02075	gene	2799	ompB_7			
GBPCPCFC_02076	CDS	2424				hypothetical protein
GBPCPCFC_02076	gene	2424				
GBPCPCFC_02077	CDS	540	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
GBPCPCFC_02077	gene	540	aaaT			
GBPCPCFC_02078	CDS	2106				hypothetical protein
GBPCPCFC_02078	gene	2106				
GBPCPCFC_02079	CDS	7854				hypothetical protein
GBPCPCFC_02079	gene	7854				
GBPCPCFC_02080	CDS	453				hypothetical protein
GBPCPCFC_02080	gene	453				
GBPCPCFC_02081	CDS	264				hypothetical protein
GBPCPCFC_02081	gene	264				
GBPCPCFC_02082	CDS	417				hypothetical protein
GBPCPCFC_02082	gene	417				
GBPCPCFC_02083	CDS	2397				hypothetical protein
GBPCPCFC_02083	gene	2397				
GBPCPCFC_02084	CDS	1212				hypothetical protein
GBPCPCFC_02084	gene	1212				
GBPCPCFC_02085	CDS	438				hypothetical protein
GBPCPCFC_02085	gene	438				
GBPCPCFC_02086	CDS	294				hypothetical protein
GBPCPCFC_02086	gene	294				
GBPCPCFC_02087	CDS	1398	putP		COG0591	High-affinity proline transporter PutP
GBPCPCFC_02087	gene	1398	putP			
GBPCPCFC_02088	CDS	447	mraZ		COG2001	Transcriptional regulator MraZ
GBPCPCFC_02088	gene	447	mraZ			
GBPCPCFC_02089	CDS	1077	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
GBPCPCFC_02089	gene	1077	rsmH			
GBPCPCFC_02090	CDS	393	ftsL			Cell division protein FtsL
GBPCPCFC_02090	gene	393	ftsL			
GBPCPCFC_02091	CDS	1701	ftsI	3.4.16.4		putative peptidoglycan D,D-transpeptidase FtsI
GBPCPCFC_02091	gene	1701	ftsI			
GBPCPCFC_02092	CDS	1854				hypothetical protein
GBPCPCFC_02092	gene	1854				
GBPCPCFC_02093	CDS	1269	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
GBPCPCFC_02093	gene	1269	clpX			
GBPCPCFC_02094	CDS	618	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
GBPCPCFC_02094	gene	618	clpP			
GBPCPCFC_02095	CDS	1527	tlcA_5		COG3202	ADP,ATP carrier protein 1
GBPCPCFC_02095	gene	1527	tlcA_5			
GBPCPCFC_02096	CDS	1272				hypothetical protein
GBPCPCFC_02096	gene	1272				
GBPCPCFC_02097	CDS	1161	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
GBPCPCFC_02097	gene	1161	bshA			
GBPCPCFC_02098	CDS	753	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GBPCPCFC_02098	gene	753	menH			
GBPCPCFC_02099	CDS	759				hypothetical protein
GBPCPCFC_02099	gene	759				
GBPCPCFC_02100	CDS	966	qmcA		COG0330	Protein QmcA
GBPCPCFC_02100	gene	966	qmcA			
GBPCPCFC_02101	CDS	102				hypothetical protein
GBPCPCFC_02101	gene	102				
GBPCPCFC_02102	CDS	1200				hypothetical protein
GBPCPCFC_02102	gene	1200				
GBPCPCFC_02103	CDS	2253				hypothetical protein
GBPCPCFC_02103	gene	2253				
GBPCPCFC_02104	CDS	465				hypothetical protein
GBPCPCFC_02104	gene	465				
GBPCPCFC_02105	CDS	2991				hypothetical protein
GBPCPCFC_02105	gene	2991				
GBPCPCFC_02106	CDS	951	tarD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
GBPCPCFC_02106	gene	951	tarD			
GBPCPCFC_02107	CDS	810				hypothetical protein
GBPCPCFC_02107	gene	810				
GBPCPCFC_02108	CDS	228				hypothetical protein
GBPCPCFC_02108	gene	228				
GBPCPCFC_02109	CDS	237				hypothetical protein
GBPCPCFC_02109	gene	237				
GBPCPCFC_02110	CDS	945				hypothetical protein
GBPCPCFC_02110	gene	945				
GBPCPCFC_02111	CDS	393				hypothetical protein
GBPCPCFC_02111	gene	393				
GBPCPCFC_02112	CDS	159				hypothetical protein
GBPCPCFC_02112	gene	159				
GBPCPCFC_02113	CDS	792				hypothetical protein
GBPCPCFC_02113	gene	792				
GBPCPCFC_02114	CDS	546				hypothetical protein
GBPCPCFC_02114	gene	546				
GBPCPCFC_02115	tRNA	75				tRNA-Asn(gtt)
GBPCPCFC_02115	gene	75				
GBPCPCFC_02116	CDS	216	infA			Translation initiation factor IF-1
GBPCPCFC_02116	gene	216	infA			
GBPCPCFC_02117	CDS	1053	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
GBPCPCFC_02117	gene	1053	manC1			
GBPCPCFC_02118	CDS	558				hypothetical protein
GBPCPCFC_02118	gene	558				
GBPCPCFC_02119	CDS	2085	nqo3	1.6.5.11	COG1034	NADH-quinone oxidoreductase chain 3
GBPCPCFC_02119	gene	2085	nqo3			
GBPCPCFC_02120	CDS	1026	nuoH	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit H
GBPCPCFC_02120	gene	1026	nuoH			
GBPCPCFC_02121	CDS	486	nuoI	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
GBPCPCFC_02121	gene	486	nuoI			
GBPCPCFC_02122	CDS	615	nuoJ	1.6.5.11	COG0839	NADH-quinone oxidoreductase subunit J
GBPCPCFC_02122	gene	615	nuoJ			
GBPCPCFC_02123	CDS	315		1.6.5.11	COG0713	NADH-quinone oxidoreductase subunit 11
GBPCPCFC_02123	gene	315				
GBPCPCFC_02124	CDS	1827	typA_2		COG1217	GTP-binding protein TypA/BipA
GBPCPCFC_02124	gene	1827	typA_2			
GBPCPCFC_02125	CDS	1488	nuoM	1.6.5.11	COG1008	NADH-quinone oxidoreductase subunit M
GBPCPCFC_02125	gene	1488	nuoM			
GBPCPCFC_02126	CDS	1953	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
GBPCPCFC_02126	gene	1953	nuoL			
GBPCPCFC_02127	CDS	2412	mrcA		COG5009	Penicillin-binding protein 1A
GBPCPCFC_02127	gene	2412	mrcA			
GBPCPCFC_02128	CDS	1332	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
GBPCPCFC_02128	gene	1332	miaB			
GBPCPCFC_02129	CDS	618	rpnA_4	3.1.21.-	COG5464	Recombination-promoting nuclease RpnA
GBPCPCFC_02129	gene	618	rpnA_4			
GBPCPCFC_02130	CDS	618				hypothetical protein
GBPCPCFC_02130	gene	618				
GBPCPCFC_02131	CDS	1125	tnpA_9	3.1.-.-		Transposase for transposon Tn5
GBPCPCFC_02131	gene	1125	tnpA_9			
GBPCPCFC_02132	CDS	1095				hypothetical protein
GBPCPCFC_02132	gene	1095				
GBPCPCFC_02133	CDS	363				hypothetical protein
GBPCPCFC_02133	gene	363				
